nucleo,processo,vara,data,prioridades,dias
6ª CC,0003792-56.2024.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0003797-78.2024.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0003859-21.2024.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0003920-76.2024.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0003924-16.2024.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0004109-25.2022.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,27/02/2025,Prioridade Legal,18
6ª CC,0004433-15.2022.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,12/03/2025,Prioridade Legal,5
6ª CC,0004491-18.2022.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,27/02/2025,Sem prioridade,18
6ª CC,0004648-54.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,27/02/2025,Prioridade Legal,18
6ª CC,0005200-19.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,12/03/2025,Prioridade Legal,5
6ª CC,0005550-07.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,4
6ª CC,0005566-58.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,4
6ª CC,0005638-45.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0005912-09.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0006172-86.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,4
6ª CC,0006420-52.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,4
6ª CC,0006515-82.2023.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,4
6ª CC,0000003-61.2021.8.17.3140,2ª Vara Cível da Comarca de Pesqueira,12/03/2025,Sem prioridade,4
6ª CC,0000060-45.2022.8.17.3140,2ª Vara Cível da Comarca de Pesqueira,24/02/2025,Sem prioridade,21
6ª CC,0000106-03.2017.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,26/02/2025,Sem prioridade,19
6ª CC,0000167-14.2024.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Sem prioridade,7
6ª CC,0000235-73.2021.8.17.3140,2ª Vara Cível da Comarca de Pesqueira,17/03/2025,Prioridade Legal,0
6ª CC,0000275-87.2017.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,12/03/2025,Sem prioridade,5
5ª CCJ,0000322-97.2019.8.17.3140,2ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0000391-83.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,3
6ª CC,0000457-05.2019.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,11/03/2025,Prioridade Legal,6
6ª CC,0000697-52.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,12/03/2025,Prioridade Legal,4
6ª CC,0000793-09.2019.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,14/03/2025,Prioridade Legal,3
6ª CC,0001355-18.2019.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,3
6ª CC,0001368-46.2021.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,17/03/2025,Sem prioridade,0
5ª CCJ,0001626-22.2022.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,17/03/2025,Prioridade Legal,0
6ª CC,0001983-36.2021.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,17/03/2025,Prioridade Legal,0
5ª CCJ,0002552-66.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,13/03/2025,Sem prioridade,4
6ª CC,0002733-33.2024.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Prioridade Legal,7
6ª CC,0002936-29.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,17/03/2025,Prioridade Legal,0
6ª CC,0003745-53.2022.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,12/03/2025,Sem prioridade,5
6ª CC,0003748-08.2022.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,27/02/2025,Sem prioridade,18
5ª CCJ,0004005-33.2022.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,14/03/2025,Prioridade Legal,3
6ª CC,0004402-29.2021.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,13/03/2025,Prioridade Legal,3
6ª CC,0004886-73.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Sem prioridade,7
6ª CC,0005111-93.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Sem prioridade,7
6ª CC,0005346-60.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,12/03/2025,Prioridade Legal,4
6ª CC,0005378-65.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Sem prioridade,7
6ª CC,0005568-28.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Prioridade Legal,7
6ª CC,0006436-06.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,10/03/2025,Sem prioridade,7
2ª CC,0021712-17.2023.8.17.3130,1ª Vara Criminal da Comarca Petrolina,17/03/2025,Prioridade Legal,0
3ª CC,0001036-48.2023.8.17.3130,1ª Vara Cível da Comarca de Petrolina,16/03/2025,Sem prioridade,0
3ª CC,0003754-52.2022.8.17.3130,1ª Vara Cível da Comarca de Petrolina,17/03/2025,Sem prioridade,0
3ª CC,0009496-58.2022.8.17.3130,1ª Vara Cível da Comarca de Petrolina,16/03/2025,Sem prioridade,0
1ª CCJ,0017870-29.2023.8.17.3130,1ª Vara Cível da Comarca de Petrolina,12/03/2025,Sem prioridade,5
3ª CC,0000716-91.2017.8.17.1130,2ª Vara Cível da Comarca de Petrolina,17/03/2025,Sem prioridade,0
1ª CCJ,0008498-27.2021.8.17.3130,2ª Vara Cível da Comarca de Petrolina,11/03/2025,Sem prioridade,6
3ª CC,0002390-51.2010.8.17.1130,2ª Vara de Família e Registro Civil da Comarca de Petrolina,17/03/2025,Sem prioridade,0
3ª CC,0009249-77.2022.8.17.3130,2ª Vara de Família e Registro Civil da Comarca de Petrolina,17/03/2025,Sem prioridade,0
3ª CC,0010451-89.2022.8.17.3130,2ª Vara de Família e Registro Civil da Comarca de Petrolina,14/03/2025,Prioridade Legal,3
3ª CC,0020863-45.2023.8.17.3130,2ª Vara de Família e Registro Civil da Comarca de Petrolina,17/03/2025,Prioridade Legal,0
3ª CC,0020385-03.2024.8.17.3130,3ª Vara Cível da Comarca de Petrolina,14/03/2025,Super prioridade,3
3ª CC,0002172-23.2010.8.17.1130,4ª Vara Cível da Comarca de Petrolina,17/03/2025,Sem prioridade,0
3ª CC,0018482-98.2022.8.17.3130,5ª Vara Cível da Comarca de Petrolina,17/03/2025,Sem prioridade,0
1ª CCJ,0003330-82.2021.8.17.8226,Juizado Especial Criminal da Comarca de Petrolina,13/03/2025,Sem prioridade,4
1ª CCJ,0008745-12.2022.8.17.8226,Juizado Especial Criminal da Comarca de Petrolina,09/03/2025,Sem prioridade,8
4ª CC,0002200-53.2020.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,13/03/2025,Sem prioridade,4
2ª CCJ,0006328-78.2015.8.17.1130,Vara da Fazenda Pública da Comarca de Petrolina,10/03/2025,Sem prioridade,6
4ª CC,0014473-60.2014.8.17.1130,Vara da Fazenda Pública da Comarca de Petrolina,17/03/2025,Sem prioridade,0
4ª CC,0015178-57.2023.8.17.3130,Vara da Fazenda Pública da Comarca de Petrolina,14/03/2025,Sem prioridade,3
2ª CC,0000769-97.2023.8.17.6130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,17/03/2025,Sem prioridade,0
2ª CC,0001218-97.2024.8.17.3130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,12/03/2025,Sem prioridade,5
2ª CC,0001346-12.2022.8.17.6130,Vara de Violência Doméstica e Familiar Contra Mulher de Petrolina,13/03/2025,Sem prioridade,4
6ª CCJ,0000034-25.2019.8.17.3440,1ª Vara da Comarca de Petrolândia,25/02/2025,Prioridade Legal,20
6ª CCJ,0000165-15.2015.8.17.1120,1ª Vara da Comarca de Petrolândia,10/02/2025,Prioridade Legal,35
6ª CCJ,0000177-78.2011.8.17.1440,1ª Vara da Comarca de Petrolândia,06/02/2025,Sem prioridade,38
6ª CCJ,0000231-92.2015.8.17.1120,1ª Vara da Comarca de Petrolândia,10/02/2025,Prioridade Legal,35
7ª CC,0000280-94.2019.8.17.1120,1ª Vara da Comarca de Petrolândia,12/03/2025,Sem prioridade,5
6ª CCJ,0000351-18.2022.8.17.3440,1ª Vara da Comarca de Petrolândia,14/02/2025,Sem prioridade,31
6ª CCJ,0000480-18.2019.8.17.3120,1ª Vara da Comarca de Petrolândia,13/03/2025,Sem prioridade,4
6ª CCJ,0000608-63.2015.8.17.1120,1ª Vara da Comarca de Petrolândia,10/02/2025,Prioridade Legal,35
6ª CCJ,0000625-36.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,26/02/2025,Sem prioridade,19
6ª CCJ,0000636-75.2014.8.17.1440,1ª Vara da Comarca de Petrolândia,10/02/2025,Prioridade Legal,35
7ª CC,0000696-03.2024.8.17.3120,1ª Vara da Comarca de Petrolândia,14/03/2025,Prioridade Legal,3
6ª CCJ,0000802-67.2021.8.17.3120,1ª Vara da Comarca de Petrolândia,24/02/2025,Sem prioridade,21
6ª CCJ,0001097-37.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,28/02/2025,Sem prioridade,17
6ª CCJ,0001113-88.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,17/02/2025,Sem prioridade,27
6ª CCJ,0001129-42.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,14/03/2025,Prioridade Legal,3
6ª CCJ,0001280-07.2023.8.17.3120,1ª Vara da Comarca de Petrolândia,24/02/2025,Sem prioridade,20
6ª CCJ,0001367-61.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,12/03/2025,Prioridade Legal,5
6ª CCJ,0001403-06.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,10/02/2025,Prioridade Legal,35
6ª CCJ,0001469-83.2014.8.17.1120,1ª Vara da Comarca de Petrolândia,26/02/2025,Prioridade Legal,19
6ª CCJ,0000110-11.2008.8.17.1120,2ª Vara da Comarca de Petrolândia,13/02/2025,Sem prioridade,32
,0000218-95.2023.8.17.5620,2ª Vara da Comarca de Petrolândia,22/02/2025,Sem prioridade,22
6ª CCJ,0000271-59.2019.8.17.3440,2ª Vara da Comarca de Petrolândia,17/03/2025,Sem prioridade,0
6ª CCJ,0001620-82.2022.8.17.3120,2ª Vara da Comarca de Petrolândia,17/02/2025,Prioridade Legal,28
4ª CCJ,0000017-83.2019.8.17.3150,Vara Única da Comarca de Pombos,13/02/2025,Sem prioridade,32
4ª CCJ,0000044-66.2019.8.17.3150,Vara Única da Comarca de Pombos,17/03/2025,Sem prioridade,0
5ª CC,0000376-33.2019.8.17.3150,Vara Única da Comarca de Pombos,17/03/2025,Sem prioridade,0
4ª CCJ,0000378-03.2019.8.17.3150,Vara Única da Comarca de Pombos,12/02/2025,Sem prioridade,33
4ª CCJ,0000564-26.2019.8.17.3150,Vara Única da Comarca de Pombos,13/02/2025,Sem prioridade,32
4ª CCJ,0000952-85.2014.8.17.1150,Vara Única da Comarca de Pombos,20/02/2025,Sem prioridade,25
5ª CC,0000001-93.2024.8.17.3170,Vara Única da Comarca de Quipapá,14/03/2025,Sem prioridade,3
5ª CC,0000011-40.2024.8.17.3170,Vara Única da Comarca de Quipapá,13/03/2025,Prioridade Legal,4
5ª CC,0000083-23.2018.8.17.1170,Vara Única da Comarca de Quipapá,17/03/2025,Super prioridade,0
5ª CC,0000097-11.2024.8.17.3170,Vara Única da Comarca de Quipapá,13/03/2025,Sem prioridade,4
5ª CC,0000101-48.2024.8.17.3170,Vara Única da Comarca de Quipapá,13/03/2025,Sem prioridade,4
5ª CC,0000165-93.2014.8.17.1170,Vara Única da Comarca de Quipapá,17/03/2025,Sem prioridade,0
5ª CC,0000277-86.2019.8.17.1170,Vara Única da Comarca de Quipapá,16/03/2025,Sem prioridade,1
5ª CC,0000654-32.2023.8.17.3170,Vara Única da Comarca de Quipapá,11/03/2025,Sem prioridade,5
2ª CC,0001949-76.2021.8.17.0001,11ª Vara Criminal da Capital,12/03/2025,Sem prioridade,5
2ª CC,0014361-78.2017.8.17.0001,11ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
3ª CCJ,0047870-48.2016.8.17.2001,11ª Vara de Família e Registro Civil da Capital,26/02/2025,Sem prioridade,19
2ª CC,0040529-93.2012.8.17.0001,12ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0001187-61.2022.8.17.5001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0001533-12.2022.8.17.5001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0002975-13.2022.8.17.5001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0004572-17.2022.8.17.5001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0010902-68.2017.8.17.0001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0013271-64.2019.8.17.0001,13ª Vara Criminal da Capital,13/03/2025,Sem prioridade,4
2ª CC,0016797-73.2018.8.17.0001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0019527-91.2017.8.17.0001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0065775-23.2014.8.17.0001,13ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
3ª CCJ,0061577-05.2024.8.17.2001,13ª Vara de Família e Registro Civil da Capital,05/03/2025,Prioridade Legal,11
3ª CC,0125588-43.2024.8.17.2001,14ª Vara de Família e Registro Civil da Capital,17/03/2025,Prioridade Legal,0
2ª CC,0000205-81.2021.8.17.5001,15ª Vara Criminal da Capital,17/03/2025,Prioridade Legal,0
2ª CC,0000694-77.2022.8.17.4001,15ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0001496-41.2023.8.17.4001,15ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0002605-90.2023.8.17.4001,15ª Vara Criminal da Capital,14/03/2025,Prioridade Legal,3
2ª CC,0002920-28.2023.8.17.5001,15ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0004206-11.2020.8.17.0001,15ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0010880-39.2019.8.17.0001,15ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0024961-65.2023.8.17.2001,15ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0054637-25.2015.8.17.0001,15ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0000722-51.2021.8.17.0001,16ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0005980-43.2022.8.17.5001,16ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0045174-63.2021.8.17.2001,16ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
2ª CC,0000178-73.2015.8.17.0001,17ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0005439-19.2015.8.17.0001,17ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0015288-44.2017.8.17.0001,17ª Vara Criminal da Capital,14/03/2025,Prioridade Legal,3
2ª CC,0026381-04.2017.8.17.0001,17ª Vara Criminal da Capital,16/03/2025,Sem prioridade,0
2ª CC,0058833-72.2014.8.17.0001,17ª Vara Criminal da Capital,13/03/2025,Sem prioridade,4
2ª CC,0000168-13.2022.8.17.4001,18ª Vara Criminal da Capital,13/03/2025,Sem prioridade,4
2ª CC,0005667-48.2023.8.17.5001,18ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0016509-28.2018.8.17.0001,18ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0007625-39.2020.8.17.0001,19ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0011780-95.2014.8.17.0001,1ª Vara Criminal da Capital,14/03/2025,Sem prioridade,3
4ª CC,0002416-98.2023.8.17.2001,1ª Vara da Fazenda Pública da Capital,15/03/2025,Prioridade Legal,2
2ª CCJ,0017878-48.2004.8.17.0001,1ª Vara da Fazenda Pública da Capital,27/02/2025,Prioridade Legal,18
4ª CC,0026462-88.2022.8.17.2001,1ª Vara da Fazenda Pública da Capital,15/03/2025,Sem prioridade,2
2ª CCJ,0031500-58.2008.8.17.0001,1ª Vara da Fazenda Pública da Capital,12/03/2025,Sem prioridade,5
2ª CCJ,0033441-04.2012.8.17.0001,1ª Vara da Fazenda Pública da Capital,11/03/2025,Sem prioridade,6
2ª CCJ,0045675-56.2017.8.17.2001,1ª Vara da Fazenda Pública da Capital,26/02/2025,Prioridade Legal,18
2ª CCJ,0047473-81.2019.8.17.2001,1ª Vara da Fazenda Pública da Capital,11/03/2025,Sem prioridade,6
2ª CCJ,0051273-49.2021.8.17.2001,1ª Vara da Fazenda Pública da Capital,17/03/2025,Super prioridade,0
2ª CCJ,0052468-11.2017.8.17.2001,1ª Vara da Fazenda Pública da Capital,11/03/2025,Sem prioridade,6
4ª CC,0052645-97.2013.8.17.0001,1ª Vara da Fazenda Pública da Capital,14/03/2025,Sem prioridade,3
2ª CCJ,0067211-21.2020.8.17.2001,1ª Vara da Fazenda Pública da Capital,13/03/2025,Sem prioridade,4
4ª CC,0088321-08.2022.8.17.2001,1ª Vara da Fazenda Pública da Capital,15/03/2025,Prioridade Legal,2
4ª CC,0110053-45.2022.8.17.2001,1ª Vara da Fazenda Pública da Capital,14/03/2025,Sem prioridade,3
2ª CCJ,0159625-33.2023.8.17.2001,1ª Vara da Fazenda Pública da Capital,10/03/2025,Sem prioridade,7
2ª CCJ,0191606-52.2012.8.17.0001,1ª Vara da Fazenda Pública da Capital,10/03/2025,Sem prioridade,7
2ª CCJ,0007962-47.2017.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,10/03/2025,Prioridade Legal,7
2ª CCJ,0011181-02.1990.8.17.0001,1ª Vara de Acidentes de Trabalho da Capital,26/02/2025,Sem prioridade,19
2ª CCJ,0020711-67.2015.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,10/03/2025,Sem prioridade,6
2ª CCJ,0032112-94.1988.8.17.0001,1ª Vara de Acidentes de Trabalho da Capital,26/02/2025,Sem prioridade,19
2ª CCJ,0108859-10.2022.8.17.2001,1ª Vara de Acidentes de Trabalho da Capital,12/03/2025,Sem prioridade,5
3ª CC,0051066-16.2022.8.17.2001,1ª Vara de Família e Registro Civil da Capital,17/03/2025,Prioridade Legal,0
3ª CCJ,0001726-45.2018.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,17/03/2025,Sem prioridade,0
3ª CCJ,0004157-25.1987.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,13/03/2025,Sem prioridade,4
3ª CCJ,0006954-36.2008.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,18/02/2025,Sem prioridade,27
3ª CCJ,0008795-02.2016.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,13/03/2025,Sem prioridade,4
3ª CCJ,0010601-96.2021.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,26/02/2025,Prioridade Legal,19
3ª CCJ,0013272-34.2017.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,19/02/2025,Sem prioridade,26
3ª CCJ,0016440-97.2024.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,26/02/2025,Prioridade Legal,19
3ª CCJ,0016643-59.2024.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,10/03/2025,Prioridade Legal,7
3ª CCJ,0017895-79.2007.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,26/02/2025,Sem prioridade,19
3ª CCJ,0026173-63.2019.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,21/02/2025,Sem prioridade,24
3ª CCJ,0027326-39.2016.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,19/02/2025,Sem prioridade,26
3ª CCJ,0028608-50.2006.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,12/03/2025,Sem prioridade,5
3ª CCJ,0028857-98.2006.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,12/03/2025,Sem prioridade,5
3ª CCJ,0032149-22.2017.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,14/03/2025,Sem prioridade,3
3ª CCJ,0035577-41.2019.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,18/02/2025,Sem prioridade,27
3ª CCJ,0039199-86.1997.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,19/02/2025,Sem prioridade,26
3ª CC,0039696-75.2012.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,15/03/2025,Sem prioridade,2
3ª CCJ,0042540-90.2015.8.17.0001,1ª Vara de Sucessões e Registros Públicos da Capital,10/03/2025,Sem prioridade,7
3ª CCJ,0043146-88.2022.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,17/03/2025,Prioridade Legal,0
3ª CCJ,0067237-77.2024.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,12/03/2025,Sem prioridade,5
3ª CCJ,0092998-18.2021.8.17.2001,1ª Vara de Sucessões e Registros Públicos da Capital,23/02/2025,Prioridade Legal,22
2ª CC,0014355-33.2001.8.17.0001,1ª Vara dos Crimes contra Criança e Adolescente da Capital,14/03/2025,Prioridade Legal,3
2ª CC,0046492-53.2010.8.17.0001,1ª Vara dos Crimes contra Criança e Adolescente da Capital,13/03/2025,Sem prioridade,4
4ª CC,0005721-52.2018.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,17/03/2025,Sem prioridade,0
2ª CCJ,0051085-27.2019.8.17.2001,1ª Vara dos Executivos Fiscais Estaduais da Capital,10/03/2025,Sem prioridade,7
2ª CCJ,0052787-63.1997.8.17.0001,1ª Vara dos Executivos Fiscais Estaduais da Capital,14/03/2025,Sem prioridade,3
1ª CCJ,0045374-26.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,17/02/2025,Sem prioridade,28
1ª CCJ,0045400-24.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,11/02/2025,Sem prioridade,34
1ª CCJ,0045793-46.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,17/02/2025,Sem prioridade,28
1ª CCJ,0046009-07.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,17/02/2025,Sem prioridade,28
1ª CCJ,0047651-15.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,17/02/2025,Prioridade Legal,28
1ª CCJ,0049270-77.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,10/03/2025,Sem prioridade,7
1ª CCJ,0057716-69.2023.8.17.8201,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,17/02/2025,Sem prioridade,28
1ª CCJ,0058002-47.2023.8.17.8201,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,25/02/2025,Prioridade Legal,20
2ª CC,0000015-84.2022.8.17.5001,2ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0000568-97.2023.8.17.5001,2ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0001743-92.2024.8.17.5001,2ª Vara Criminal da Capital,12/03/2025,Sem prioridade,5
2ª CC,0002494-79.2024.8.17.5001,2ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0003989-02.2019.8.17.0001,2ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0005523-11.2022.8.17.5001,2ª Vara Criminal da Capital,14/03/2025,Sem prioridade,2
2ª CC,0008717-52.2020.8.17.0001,2ª Vara Criminal da Capital,17/03/2025,Sem prioridade,0
2ª CC,0011853-28.2018.8.17.0001,2ª Vara Criminal da Capital,11/03/2025,Sem prioridade,6
2ª CC,0051611-19.2015.8.17.0001,2ª Vara Criminal da Capital,12/03/2025,Sem prioridade,5
2ª CCJ,0008958-79.2016.8.17.2001,2ª Vara da Fazenda Pública da Capital,12/03/2025,Sem prioridade,5
2ª CCJ,0031864-29.2017.8.17.2001,2ª Vara da Fazenda Pública da Capital,14/03/2025,Sem prioridade,3
2ª CCJ,0007906-15.2008.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,20/02/2025,Sem prioridade,25
2ª CCJ,0013076-03.1987.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,25/02/2025,Sem prioridade,20
2ª CCJ,0043480-95.1991.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,25/02/2025,Sem prioridade,20
2ª CCJ,0047217-71.2012.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,25/02/2025,Sem prioridade,20
2ª CCJ,0151995-97.2009.8.17.0001,2ª Vara de Acidentes de Trabalho da Capital,25/02/2025,Sem prioridade,20
2ª CC,0001102-74.2021.8.17.0001,2ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,17/03/2025,Sem prioridade,0
2ª CC,0001304-86.2021.8.17.5001,2ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,17/03/2025,Sem prioridade,0
2ª CC,0003137-98.2022.8.17.4001,2ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,17/03/2025,Sem prioridade,0
2ª CC,0012073-98.2022.8.17.2001,2ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,17/03/2025,Sem prioridade,0
3ª CC,0022906-15.2021.8.17.2001,2ª Vara de Família e Registro Civil da Capital,17/03/2025,Prioridade Legal,0
3ª CC,0032609-72.2018.8.17.2001,2ª Vara de Família e Registro Civil da Capital,17/03/2025,Sem prioridade,0
3ª CC,0114161-83.2023.8.17.2001,2ª Vara de Família e Registro Civil da Capital,17/03/2025,Prioridade Legal,0
3ª CCJ,0005505-29.1997.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,19/02/2025,Sem prioridade,26
3ª CCJ,0009412-41.1999.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,13/03/2025,Sem prioridade,4
3ª CCJ,0012050-23.1994.8.17.0001,2ª Vara de Sucessões e Registros Públicos da Capital,13/03/2025,Sem prioridade,4
3ª CCJ,0012319-94.2022.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,25/02/2025,Prioridade Legal,20
3ª CCJ,0017926-64.2017.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,27/02/2025,Sem prioridade,18
3ª CCJ,0023878-58.2016.8.17.2001,2ª Vara de Sucessões e Registros Públicos da Capital,12/03/2025,Prioridade Legal,5
